"The vehicle has been stored for a prolonged period of time, or driven too seldom, resulting in battery discharge.","تم تخزين السيارة لفترة طويلة أو نادراً ما تم قيادتها، مما أدى إلى تفريغ البطارية."
"The battery markings do not match the warranty card or purchase.","علامات البطارية لا تتطابق مع بطاقة الضمان أو الشراء."
"Services Warranty:","ضمان الخدمات:"
"TyresCart.ae does not offer a service warranty for wheel alignment, wheel balancing, or any type of mechanical work completed at our installer partner facility. Once the vehicle has been serviced and given to the customer, TyresCart.ae will not be responsible for anything that happens to the vehicle once it is finished and handed back.","لا يقدم TyresCart.ae ضمان خدمة لضبط الإطارات أو موازنة العجلات أو أي نوع من أعمال الميكانيك المنجزة في منشأة شريك التركيب. بمجرد صيانة السيارة وتسليمها للعميل، لن يكون TyresCart.ae مسؤولاً عن أي شيء يحدث للسيارة بعد انتهاء الخدمة وتسليمها."
"Spare Parts Warranty:","ضمان قطع الغيار:"
"There is no warranty provided for aftermarket or used spare parts. The warranty for any genuine/original spare parts, if fitted, will be provided solely by the authorized parts distributor within the selling territory and not by TyresCart.ae.","لا يوجد ضمان مقدم لقطع الغيار البديلة أو المستعملة. سيتم تقديم الضمان لأي قطع غيار أصلية/أصيلة، إذا تم تركيبها، من قبل موزع القطع المعتمد داخل منطقة البيع فقط وليس من قبل TyresCart.ae."
"Return/Refund Policy","سياسة الإرجاع/استرداد الأموال"
"At TyresCart.ae, we are dedicated to providing the best customer service possible. We will gladly accept the return of an unused or defective item within 7–14 days of delivery, provided the customer returns it to one of our designated drop-off locations. Customers may also request a refund or exchange if the item was defective upon receipt within 7–14 days.","في TyresCart.ae، نحن ملتزمون بتقديم أفضل خدمة عملاء ممكنة. يسعدنا قبول إرجاع أي منتج غير مستخدم أو معيب خلال 7-14 يوماً من التسليم، شريطة أن يعيده العميل إلى أحد مواقع الإرجاع المخصصة لدينا. يمكن للعملاء أيضاً طلب استرداد المبلغ أو الاستبدال إذا كان المنتج معيباً عند الاستلام خلال 7-14 يوماً."
"All returns and exchanges will be accepted if the below conditions apply:","سيتم قبول جميع المرتجعات والمبادلات إذا انطبقت الشروط التالية:"
"The item is unused and in the original, undamaged packaging.","المنتج غير مستخدم وفي عبوته الأصلية غير التالفة."
"The return/exchange must be requested within 7–14 days of delivery.","يجب طلب الإرجاع/الاستبدال خلال 7-14 يوماً من تاريخ التسليم."
"The original invoice from the purchase must be provided in order to complete the return or exchange.","يجب تقديم الفاتورة الأصلية للشراء لإتمام عملية الإرجاع أو الاستبدال."
"Refund Process:","عملية الاسترداد:"
"For your refund inquiry, simply contact us on WhatsApp at","لأي استفسار بشأن استرداد المبلغ، تواصل معنا على واتساب على الرقم"
"and the refund will be processed within 10 business days back to the same payment method used to place the order, once reviewed and approved. Please note that the final refund amount will be calculated after deducting applicable delivery charges, bank fees.","وسيتم معالجة الاسترداد خلال 10 أيام عمل إلى نفس طريقة الدفع المستخدمة لتقديم الطلب، بعد المراجعة والموافقة. يرجى ملاحظة أن مبلغ الاسترداد النهائي سيتم احتسابه بعد خصم رسوم التوصيل ورسوم البنك المعمول بها."
